Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
1736739,"Olive Kitteridge (Olive Kitteridge, #1)",Elizabeth Strout,"Strout, Elizabeth",,"=""""","=""""",0,Random House,Hardcover,270,2008,2008,,2025/09/06,to-read,to-read (#2454),to-read,,,,0,0
60211,The Shadow of the Torturer,Gene Wolfe,"Wolfe, Gene",,"=""0671540661""","=""9780671540661""",0,Pocket,Paperback,262,1984,1980,,2025/09/06,to-read,to-read (#2453),to-read,,,,0,0
125930473,The Vulnerables,Sigrid Nunez,"Nunez, Sigrid",,"=""0593715519""","=""9780593715512""",0,Riverhead Books,Hardcover,256,2023,2023,,2025/09/06,to-read,to-read (#2452),to-read,,,,0,0
51152434,What Are You Going Through,Sigrid Nunez,"Nunez, Sigrid",,"=""0593191412""","=""9780593191415""",0,Riverhead Books,Hardcover,210,2020,2020,,2025/09/06,to-read,to-read (#2451),to-read,,,,0,0
57099452,Strange Beasts of China,Yan Ge,"Ge, Yan",Jeremy Tiang,"=""1612199097""","=""9781612199092""",0,Melville House Pub,Hardcover,232,2021,2006,,2025/09/06,to-read,to-read (#2450),to-read,,,,0,0
939471,John the Balladeer,Manly Wade Wellman,"Wellman, Manly Wade","Karl Edward Wagner, David Drake","=""0671654187""","=""9780671654184""",0,Baen,Paperback,306,1988,1988,,2025/09/06,to-read,to-read (#2449),to-read,,,,0,0
42649522,The Woman Dies,Aoko Matsuda,"Matsuda, Aoko",Polly Barton,"=""""","=""""",0,Granta,Online Publication,,2018,2016,,2025/09/06,to-read,to-read (#2448),to-read,,,,0,0
33375622,Her Body and Other Parties: Stories,Carmen Maria Machado,"Machado, Carmen Maria",,"=""155597788X""","=""9781555977887""",0,Graywolf Press,Paperback,248,2017,2017,,2025/09/06,to-read,to-read (#2447),to-read,,,,0,0
25731,The Condemned,Noah Cicero,"Cicero, Noah",,"=""0977624242""","=""9780977624249""",0,Six Gallery Press,Paperback,118,2006,2006,,2025/09/06,to-read,to-read (#2446),to-read,,,,0,0
7977566,The Insurgent,Noah Cicero,"Cicero, Noah",,"=""0982194536""","=""9780982194539""",0,BLATT Books,Paperback,207,2010,2010,,2025/09/06,to-read,to-read (#2445),to-read,,,,0,0
36952119,Blood-Soaked Buddha/Hard Earth Pascal,Noah Cicero,"Cicero, Noah",,"=""0999249908""","=""9780999249901""",0,Trident Business Partners,Paperback,196,2017,,,2025/09/06,to-read,to-read (#2444),to-read,,,,0,0
10747344,Best Behavior,Noah Cicero,"Cicero, Noah",,"=""0984603778""","=""9780984603770""",0,Civil Coping Mechanisms,Paperback,164,2011,2011,,2025/09/06,to-read,to-read (#2443),to-read,,,,0,0
25732,The Human War,Noah Cicero,"Cicero, Noah",,"=""1879193116""","=""9781879193116""",0,Fugue State Press,Paperback,144,2003,2003,,2025/09/06,to-read,to-read (#2442),to-read,,,,0,0
25052044,Bipolar Cowboy,Noah Cicero,"Cicero, Noah",,"=""""","=""""",0,Lazy Fascist Press,Kindle Edition,124,2015,2015,,2025/09/06,to-read,to-read (#2441),to-read,,,,0,0
9496823,Person,Sam Pink,"Pink, Sam",,"=""1936383187""","=""9781936383184""",0,Eraserhead Pr,Paperback,87,2010,2010,,2025/09/06,to-read,to-read (#2440),to-read,,,,0,0
50309228,Early Stuff,Sam Pink,"Pink, Sam",,"=""194868716X""","=""9781948687164""",0,11:11 Press,Paperback,466,2020,2020,,2025/09/06,to-read,to-read (#2439),to-read,,,,0,0
50227987,The Ice Cream Man and Other Stories,Sam Pink,"Pink, Sam",,"=""1593765932""","=""9781593765934""",0,Soft Skull Press,Paperback,288,2020,2020,,2025/09/06,to-read,to-read (#2438),to-read,,,,0,0
59053760,Ketchup,Sam Pink,"Pink, Sam",,"=""""","=""9798470754783""",0, Independently published,Paperback,126,2021,2021,,2025/09/06,to-read,to-read (#2437),to-read,,,,0,0
34272476,Devotions: The Selected Poems of Mary Oliver,Mary Oliver,"Oliver, Mary",,"=""0399563245""","=""9780399563249""",0,Penguin Press,Hardcover,456,2017,2017,,2025/09/06,to-read,to-read (#2436),to-read,,,,0,0
536668,Dream Work,Mary Oliver,"Oliver, Mary",,"=""0871130696""","=""9780871130693""",0,Atlantic Monthly Press,Paperback,96,1994,1986,,2025/09/06,to-read,to-read (#2435),to-read,,,,0,0
200539015,The Orange and Other Poems,Wendy Cope,"Cope, Wendy",,"=""057138952X""","=""9780571389520""",0,Faber & Faber,Kindle Edition,53,2024,2023,,2025/09/06,to-read,to-read (#2434),to-read,,,,0,0
276692,You Are a Little Bit Happier Than I Am,Tao Lin,"Lin, Tao",,"=""097656923X""","=""9780976569237""",0,Action Books,Paperback,72,2006,2006,,2025/09/06,to-read,to-read (#2433),to-read,,,,0,0
60906958,Notes on Shapeshifting,Gabi Abrão,"Abrão, Gabi",,"=""1945649828""","=""9781945649820""",0,Not a Cult,Paperback,80,2022,2022,,2025/09/06,to-read,to-read (#2432),to-read,,,,0,0
302243,Walking Through Clear Water in a Pool Painted Black,Cookie Mueller,"Mueller, Cookie",,"=""0936756616""","=""9780936756615""",0,Semiotext(e),Paperback,151,1990,1990,,2025/09/06,to-read,to-read (#2431),to-read,,,,0,0
297906,Taking Care,Joy Williams,"Williams, Joy",,"=""0394729129""","=""9780394729121""",0,Knopf Doubleday Publishing Group,Paperback,256,1985,1982,,2025/09/06,to-read,to-read (#2430),to-read,,,,0,0
16057212,Hill William,Scott McClanahan,"McClanahan, Scott",,"=""0985023554""","=""9780985023553""",0,Tyrant Books,Paperback,224,2013,2013,,2025/09/06,to-read,to-read (#2429),to-read,,,,0,0
42629301,Essays and Fictions,Brad Phillips,"Phillips, Brad",,"=""""","=""""",0,Tyrant Books,Paperback,300,2019,2019,,2025/09/06,to-read,to-read (#2428),to-read,,,,0,0
208879204,Let Me Try Again,Matthew   Davis,"Davis, Matthew",,"=""1648210759""","=""9781648210754""",0,Arcade,Kindle Edition,360,2024,2024,,2025/09/06,to-read,to-read (#2427),to-read,,,,0,0
127282246,Bitter Water Opera,Nicolette Polek,"Polek, Nicolette",,"=""1644452839""","=""9781644452837""",0,Graywolf Press,Paperback,128,2024,2024,,2025/09/06,to-read,to-read (#2426),to-read,,,,0,0
199454309,The Princess of 72nd Street,Elaine Kraf,"Kraf, Elaine",,"=""0593731808""","=""9780593731802""",0,Modern Library,Hardcover,160,2024,1979,,2025/09/06,to-read,to-read (#2425),to-read,,,,0,0
14276,"So Long, See You Tomorrow",William Maxwell,"Maxwell, William",,"=""1860464181""","=""9781860464188""",0,Harvill,Paperback,135,1998,1980,,2025/09/06,to-read,to-read (#2424),to-read,,,,0,0
34381363,Welfare,Steve Anwyll,"Anwyll, Steve",,"=""0991360893""","=""9780991360895""",0,Tyrant Books,Paperback,256,2017,,,2025/09/06,to-read,to-read (#2423),to-read,,,,0,0
35135343,The Largesse of the Sea Maiden,Denis Johnson,"Johnson, Denis",,"=""0812988639""","=""9780812988635""",0,Random House,Hardcover,207,2018,2018,,2025/09/06,to-read,to-read (#2422),to-read,,,,0,0
93244,Airships,Barry Hannah,"Hannah, Barry",,"=""0802133886""","=""9780802133885""",0,Grove Press,Paperback,209,1994,1978,,2025/09/06,to-read,to-read (#2421),to-read,,,,0,0
59317650,Teenager: A Novel,Bud  Smith,"Smith, Bud",,"=""0593315227""","=""9780593315224""",0,Vintage,Paperback,400,2022,2022,,2025/09/06,to-read,to-read (#2420),to-read,,,,0,0
58314,The Elementary Particles,Michel Houellebecq,"Houellebecq, Michel",Frank Wynne,"=""0375727019""","=""9780375727016""",0,Vintage,Paperback,272,2001,1998,,2025/09/06,to-read,to-read (#2419),to-read,,,,0,0
56215040,Leave Society,Tao Lin,"Lin, Tao",,"=""1101974478""","=""9781101974476""",0,Vintage,Paperback,368,2021,2021,,2025/09/06,to-read,to-read (#2418),to-read,,,,0,0
17591572,No One Writes Back,Jang Eun-Jin,"Eun-Jin, Jang",Jung Yewon,"=""1564789608""","=""9781564789600""",0,Dalkey Archive Press,Paperback,203,2013,2009,,2025/09/06,to-read,to-read (#2417),to-read,,,,0,0
63903384,Of Cattle and Men,Ana Paula Maia,"Maia, Ana Paula",Zoë Perry,"=""1913867498""","=""9781913867492""",3.0,Charco Press,Paperback,99,2023,2013,2025/09/06,2024/10/27,,,read,,,,1,0
16032127,Revenge,Yōko Ogawa,"Ogawa, Yōko",Stephen    Snyder,"=""""","=""""",3.0,Picador,Paperback,162,2013,1998,2025/09/06,2023/07/20,,,read,,,,1,0
198145339,Hawk,Vivian Ayers,"Ayers, Vivian",,"=""1638040915""","=""9781638040910""",0,Clemson University Press,Paperback,80,2023,,,2025/09/05,to-read,to-read (#2416),to-read,,,,0,0
15814530,"Happiness, Like Water",Chinelo Okparanta,"Okparanta, Chinelo",,"=""0544003454""","=""9780544003453""",0,Mariner Books,Paperback,196,2013,2012,,2025/09/05,to-read,to-read (#2415),to-read,,,,0,0
17934654,Karate Chop,Dorthe Nors,"Nors, Dorthe",Martin Aitken,"=""1555976654""","=""9781555976651""",0,Graywolf Press,Paperback,89,2014,2008,,2025/09/05,to-read,to-read (#2414),to-read,,,,0,0
228632949,The Life of Violet: Three Early Stories,Virginia Woolf,"Woolf, Virginia",Urmila Seshagiri,"=""0691263132""","=""9780691263137""",0,Princeton University Press,Hardcover,144,2025,2025,,2025/09/05,to-read,to-read (#2413),to-read,,,,0,0
22232,"Stargirl (Stargirl, #1)",Jerry Spinelli,"Spinelli, Jerry",,"=""0439488400""","=""9780439488402""",0,Scholastic,Paperback,186,2002,2000,,2025/09/04,to-read,to-read (#2412),to-read,,,,0,0
22814793,This House of Grief,Helen Garner,"Garner, Helen",,"=""1922079200""","=""9781922079206""",0,Text publishing,Paperback,300,2014,2014,,2025/09/04,to-read,to-read (#2411),to-read,,,,0,0
10959,Sophie’s World,Jostein Gaarder,"Gaarder, Jostein",Paulette Møller,"=""1857993284""","=""9781857993288""",0,Phoenix,Paperback,403,1995,1991,,2025/09/04,to-read,to-read (#2410),to-read,,,,0,0
28363987,The Lesser Bohemians,Eimear McBride,"McBride, Eimear",,"=""1101903481""","=""9781101903483""",0,Hogarth,Hardcover,320,2016,2016,,2025/09/04,to-read,to-read (#2409),to-read,,,,0,0
292408,Angle of Repose,Wallace Stegner,"Stegner, Wallace",,"=""014016930X""","=""9780140169300""",0,Penguin,Paperback,569,1992,1971,,2025/09/04,to-read,to-read (#2408),to-read,,,,0,0
44824587,Cruise of Shadows: Haunted Stories of Land and Sea,Jean Ray,"Ray, Jean",Scott Nicolay,"=""193966344X""","=""9781939663443""",0,Wakefield Press,Paperback,205,2019,1931,,2025/09/04,to-read,to-read (#2407),to-read,,,,0,0
13614447,The Book of Monelle,Marcel Schwob,"Schwob, Marcel",Kit Schluter,"=""0984115587""","=""9780984115587""",0,Wakefield Press,Paperback,136,2012,1894,,2025/09/04,to-read,to-read (#2406),to-read,,,,0,0
18723194,Dreams of Amputation,Gary J.  Shipley,"Shipley, Gary J.",,"=""""","=""""",0,Copeland Valley Press,Paperback,224,2013,2013,,2025/09/04,to-read,to-read (#2405),to-read,,,,0,0
31863442,The King in the Golden Mask,Marcel Schwob,"Schwob, Marcel",Kit Schluter,"=""1939663237""","=""9781939663238""",0,Wakefield Press,Paperback,195,2017,1892,,2025/09/04,to-read,to-read (#2404),to-read,,,,0,0
2020261,The Dark Domain,Stefan Grabiński,"Grabiński, Stefan",Mirosław Lipiński,"=""1873982259""","=""9781873982259""",0,Hippocrene Books,Paperback,192,1993,1918,,2025/09/04,to-read,to-read (#2403),to-read,,,,0,0
221251749,People Like Us,Jason Mott,"Mott, Jason",,"=""""","=""9798217047116""",0,Dutton,Hardcover,288,2025,2025,,2025/09/04,to-read,to-read (#2402),to-read,,,,0,0
60415700,Now Is Not the Time to Panic,Kevin    Wilson,"Wilson, Kevin",,"=""0062913506""","=""9780062913500""",4.0,Ecco,Hardcover,246,2022,2022,2025/09/03,2022/09/07,,,read,"4.25⭐️<br/><br/>Kevin Wilson’s <i>Now Is Not the Time to Panic</i> proves once again why he’s the master of taking an absurd premise and spinning it into gold. His off-the-wall humor is sharp as ever, and his characters are vivid, quirky, and unforgettable.<br/><br/>The setup is deceptively simple: two teenagers pull a silly stunt that spirals far beyond what they ever imagined. From there, Wilson unpacks not just the chaos of adolescence, but also the weight of creativity, identity, and consequences. He nails that feeling of being a teenager—the restlessness, the intensity, the strange mix of fear and freedom—and somehow makes it both nostalgic and raw.<br/><br/>What I love most is the balance: the book is playful and lighthearted on the surface, but beneath it Wilson weaves in heavier themes that hit harder here than in the other two of his books I’ve read. It’s a feel-good novel that doesn’t shy away from complexity, all while never taking itself too seriously.<br/><br/>If you like stories that start with the absurd and end with something deeply human, this one’s a gem.",,,1,0
176378,"Drive (Drive, #1)",James Sallis,"Sallis, James",,"=""0156030322""","=""9780156030328""",0,Mariner Books,Paperback,158,2006,2005,,2025/09/03,to-read,to-read (#2401),to-read,,,,0,0
33456,"A Dirty Job (Grim Reaper, #1)",Christopher Moore,"Moore, Christopher",,"=""0060590270""","=""9780060590277""",0,William Morrow,Hardcover,387,2006,2006,,2025/09/02,to-read,to-read (#2400),to-read,,,,0,0
240019883,Make Me Better,Sarah Gailey,"Gailey, Sarah",,"=""1250851750""","=""9781250851758""",0,Tor Books,Hardcover,423,2026,2026,,2025/09/02,to-read,to-read (#2399),to-read,,,,0,0
383024,I Look Divine (Vintage Contemporaries),Christopher Coe,"Coe, Christopher",,"=""0394759958""","=""9780394759951""",0,Vintage,Paperback,109,1988,1987,,2025/09/02,to-read,to-read (#2398),to-read,,,,0,0
1196031,Such Times,Christopher Coe,"Coe, Christopher",,"=""0151864268""","=""9780151864263""",0,Harcourt,Paperback,317,1993,1993,,2025/09/02,to-read,to-read (#2397),to-read,,,,0,0
46041168,Hurricane Season,Fernanda Melchor,"Melchor, Fernanda",Sophie Hughes,"=""0811228037""","=""9780811228039""",4.0,New Directions,Hardcover,224,2020,2017,2025/09/02,2022/08/08,,,read,"DAMN. This was an experience. Brutal, visceral, and unrelenting. Melchor’s prose is staggering!<br/><br/>The novel paints a town that feels cursed, a case study of so many things like poverty, violence, drugs, gender, sexuality, hopelessness/futility, all swirling together in a relentless storm. (you see what I did there? 😜)<br/><br/>This is what I would call a low enjoyment, high appreciation read-- I’m thrilled to have discovered Melchor and will 100% read more of her work, but while <i>Hurricane Season</i> was unforgettable, it was also exhausting, claustrophobic, and anxiety-inducing.<br/><br/>I’M TORN on what to rate this! Based on enjoyment, it’s a 3. Based on craft, it feels like a 4 (or even higher?!). Let’s call it a solid 3.5⭐️.<br/><br/>Recommended to readers ready for a brutal, demanding experience. This is a book that will stick with you, but it asks a lot in return. Before you read don't forget to check the TWs!",,,1,0
49086091,Nothing to See Here,Kevin    Wilson,"Wilson, Kevin",,"=""0062913492""","=""9780062913494""",4.0,Ecco,Paperback,288,2020,2019,2025/09/02,2023/08/01,,,read,,,,1,0
3344411,Every Man Dies Alone,Hans Fallada,"Fallada, Hans","Michael Hofmann, Geoff Wilkes","=""1933633638""","=""9781933633633""",0,Melville House,Hardcover,543,2009,1947,,2025/09/02,to-read,to-read (#2396),to-read,,,,0,0
13220873,Slow Lightning (Volume 106) (Yale Series of Younger Poets),Eduardo C. Corral,"Corral, Eduardo C.",,"=""030017893X""","=""9780300178937""",0,Yale University Press,Paperback,96,2012,2012,,2025/09/02,to-read,to-read (#2395),to-read,,,,0,0
43703578,Doomstead Days,Brian Teare,"Teare, Brian",,"=""1643620029""","=""9781643620022""",0,Nightboat Books,Paperback,176,2019,2019,,2025/09/02,to-read,to-read (#2394),to-read,,,,0,0
228691222,Remain,Nicholas Sparks,"Sparks, Nicholas",M. Night Shyamalan,"=""""","=""9798217154043""",0,Random House,Hardcover,335,2025,2025,,2025/09/02,to-read,to-read (#2393),to-read,,,,0,0
217204419,I See You've Called in Dead,John Kenney,"Kenney, John",,"=""""","=""9798989923014""",0,Zibby Publishing,Hardcover,294,2025,2025,,2025/09/02,to-read,to-read (#2392),to-read,,,,0,0
222830186,Exiles,Mason Coile,"Coile, Mason",Andrew Pyper,"=""0593851641""","=""9780593851647""",0,G.P. Putnam's Sons,Kindle Edition,214,2025,2025,,2025/09/02,to-read,to-read (#2391),to-read,,,,0,0
239789812,Something Wicked This Way Comes,Ray Bradbury,"Bradbury, Ray",Paul Giamatti,"=""1668133881""","=""9781668133880""",0,Simon & Schuster Audio,Audiobook,9,2025,1962,,2025/09/02,to-read,to-read (#2390),to-read,,,,0,0
231681790,The Elsewhere Express,Samantha Sotto Yambao,"Yambao, Samantha Sotto",,"=""0593725026""","=""9780593725023""",0,Del Rey,Hardcover,432,2026,2026,,2025/09/02,to-read,to-read (#2389),to-read,,,,0,0
473557,The Journal of Albion Moonlight,Kenneth Patchen,"Patchen, Kenneth",,"=""0811201449""","=""9780811201445""",0,New Directions,Paperback,313,1961,1941,,2025/09/01,to-read,to-read (#2388),to-read,,,,0,0
1233488,"Eden, Eden, Eden",Pierre Guyotat,"Guyotat, Pierre","Graham Fox, Stephen Barber","=""187159247X""","=""9781871592474""",0,Creation Books,Paperback,163,1995,1970,,2025/09/01,to-read,to-read (#2387),to-read,,,,0,0
